#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2018 01 07 19 49 326  2.8 99.0 99.00 99.00 99.00 999 1020.0   8.6 999.0 999.0 99.0 99.00
2018 01 07 20 49 333  2.5 99.0 99.00 99.00 99.00 999 1020.0   9.1 999.0 999.0 99.0 99.00
2018 01 07 21 49 331  2.9 99.0 99.00 99.00 99.00 999 1019.0   9.9 999.0 999.0 99.0 99.00
2018 01 07 22 49 322  2.0 99.0 99.00 99.00 99.00 999 1019.0  10.2 999.0 999.0 99.0 99.00
2018 01 07 23 49 340  3.5 99.0 99.00 99.00 99.00 999 1019.0  10.4 999.0 999.0 99.0 99.00
2018 01 08 00 49 322  2.6 99.0 99.00 99.00 99.00 999 1018.0  10.1 999.0 999.0 99.0 99.00
2018 01 08 01 49 315  2.0 99.0 99.00 99.00 99.00 999 1018.0  10.0 999.0 999.0 99.0 99.00
2018 01 08 02 49 303  1.1 99.0 99.00 99.00 99.00 999 1018.0   9.8 999.0 999.0 99.0 99.00
2018 01 08 03 49 273  1.4 99.0 99.00 99.00 99.00 999 1017.0   9.7 999.0 999.0 99.0 99.00
2018 01 08 04 49 276  1.4 99.0 99.00 99.00 99.00 999 1017.0  10.0 999.0 999.0 99.0 99.00
2018 01 08 05 49 303  1.1 99.0 99.00 99.00 99.00 999 1017.0  10.3 999.0 999.0 99.0 99.00
2018 01 08 06 49 270  1.0 99.0 99.00 99.00 99.00 999 1017.0  10.1 999.0 999.0 99.0 99.00
2018 01 08 07 49 276  1.3 99.0 99.00 99.00 99.00 999 1016.0  10.2 999.0 999.0 99.0 99.00
2018 01 08 08 49 289  1.7 99.0 99.00 99.00 99.00 999 1016.0  10.3 999.0 999.0 99.0 99.00
2018 01 08 09 49 288  1.6 99.0 99.00 99.00 99.00 999 1015.0  10.0 999.0 999.0 99.0 99.00
2018 01 08 10 49 313  1.1 99.0 99.00 99.00 99.00 999 1014.0   9.9 999.0 999.0 99.0 99.00
2018 01 08 11 49 245  0.8 99.0 99.00 99.00 99.00 999 1014.0  10.1 999.0 999.0 99.0 99.00
2018 01 08 12 49  34  1.9 99.0 99.00 99.00 99.00 999 1013.0  10.2 999.0 999.0 99.0 99.00
2018 01 08 13 49  21  1.1 99.0 99.00 99.00 99.00 999 1012.0  10.2 999.0 999.0 99.0 99.00
2018 01 08 14 49   0  1.0 99.0 99.00 99.00 99.00 999 1012.0  10.3 999.0 999.0 99.0 99.00
2018 01 08 15 49 295  1.9 99.0 99.00 99.00 99.00 999 1012.0  10.1 999.0 999.0 99.0 99.00
2018 01 08 16 49 272  1.6 99.0 99.00 99.00 99.00 999 1011.0  10.0 999.0 999.0 99.0 99.00
2018 01 08 17 49 324  2.5 99.0 99.00 99.00 99.00 999 1011.0   9.8 999.0 999.0 99.0 99.00
2018 01 08 18 49 320  3.4 99.0 99.00 99.00 99.00 999 1010.0   9.9 999.0 999.0 99.0 99.00
2018 01 08 19 49 286  3.2 99.0 99.00 99.00 99.00 999 1009.0  10.2 999.0 999.0 99.0 99.00
2018 01 08 20 49 324  2.0 99.0 99.00 99.00 99.00 999 1008.0  10.4 999.0 999.0 99.0 99.00
2018 01 08 21 49 335  2.0 99.0 99.00 99.00 99.00 999 1007.0  10.4 999.0 999.0 99.0 99.00
2018 01 08 22 49 333  0.0 99.0 99.00 99.00 99.00 999 1007.0  11.3 999.0 999.0 99.0 99.00
2018 01 08 23 49 123  0.0 99.0 99.00 99.00 99.00 999 1006.0  11.6 999.0 999.0 99.0 99.00
2018 01 09 00 49 329  1.6 99.0 99.00 99.00 99.00 999 1005.0  11.6 999.0 999.0 99.0 99.00
2018 01 09 01 49 340  0.4 99.0 99.00 99.00 99.00 999 1005.0  11.6 999.0 999.0 99.0 99.00
2018 01 09 02 49 330  2.6 99.0 99.00 99.00 99.00 999 1004.0  11.7 999.0 999.0 99.0 99.00
2018 01 09 03 49   1  2.0 99.0 99.00 99.00 99.00 999 1004.0  11.5 999.0 999.0 99.0 99.00
2018 01 09 04 49 315  2.9 99.0 99.00 99.00 99.00 999 1003.0  11.2 999.0 999.0 99.0 99.00
2018 01 09 05 49 318  2.0 99.0 99.00 99.00 99.00 999 1003.0  11.7 999.0 999.0 99.0 99.00
2018 01 09 06 49 316  2.5 99.0 99.00 99.00 99.00 999 1003.0  11.9 999.0 999.0 99.0 99.00
2018 01 09 07 49 334  2.3 99.0 99.00 99.00 99.00 999 1003.0  11.8 999.0 999.0 99.0 99.00
2018 01 09 08 49 278  0.8 99.0 99.00 99.00 99.00 999 1002.0  12.2 999.0 999.0 99.0 99.00
2018 01 09 09 49 273  0.0 99.0 99.00 99.00 99.00 999 1002.0  12.2 999.0 999.0 99.0 99.00
2018 01 09 10 49 283  2.0 99.0 99.00 99.00 99.00 999 1002.0  12.1 999.0 999.0 99.0 99.00
2018 01 09 11 49 281  2.0 99.0 99.00 99.00 99.00 999 1001.0  12.4 999.0 999.0 99.0 99.00
2018 01 09 12 49 340  3.8 99.0 99.00 99.00 99.00 999 1002.0  12.1 999.0 999.0 99.0 99.00
2018 01 09 13 49   1  4.0 99.0 99.00 99.00 99.00 999 1002.0  11.7 999.0 999.0 99.0 99.00
2018 01 09 14 49 312  3.5 99.0 99.00 99.00 99.00 999 1002.0  11.7 999.0 999.0 99.0 99.00
2018 01 09 15 49 325  3.7 99.0 99.00 99.00 99.00 999 1003.0  11.8 999.0 999.0 99.0 99.00
2018 01 09 16 49 311  1.9 99.0 99.00 99.00 99.00 999 1004.0  11.9 999.0 999.0 99.0 99.00
2018 01 09 17 49 307  4.6 99.0 99.00 99.00 99.00 999 1005.0  12.8 999.0 999.0 99.0 99.00
2018 01 09 18 49 333  3.2 99.0 99.00 99.00 99.00 999 1005.0  13.9 999.0 999.0 99.0 99.00
2018 01 09 19 49 333  4.6 99.0 99.00 99.00 99.00 999 1005.0  13.5 999.0 999.0 99.0 99.00
2018 01 09 20 49 332  7.0 99.0 99.00 99.00 99.00 999 1005.0  13.4 999.0 999.0 99.0 99.00
2018 01 09 21 49 331  7.4 99.0 99.00 99.00 99.00 999 1006.0  13.5 999.0 999.0 99.0 99.00
2018 01 09 22 49 308  5.6 99.0 99.00 99.00 99.00 999 1006.0  13.6 999.0 999.0 99.0 99.00
2018 01 09 23 49 327  4.4 99.0 99.00 99.00 99.00 999 1007.0  13.3 999.0 999.0 99.0 99.00
2018 01 10 00 49 278  1.9 99.0 99.00 99.00 99.00 999 1008.0  12.8 999.0 999.0 99.0 99.00
2018 01 10 01 49  91  0.0 99.0 99.00 99.00 99.00 999 1010.0  12.4 999.0 999.0 99.0 99.00
2018 01 10 02 49 311  1.6 99.0 99.00 99.00 99.00 999 1010.0  12.5 999.0 999.0 99.0 99.00
2018 01 10 03 49  22  1.0 99.0 99.00 99.00 99.00 999 1011.0  11.7 999.0 999.0 99.0 99.00
2018 01 10 04 49  59  0.0 99.0 99.00 99.00 99.00 999 1012.0  11.0 999.0 999.0 99.0 99.00
